UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN    
116846,"R",77,"R",10,"R",67,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",2,"Z",0,"R",2,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"R",59,"R",7,"R",52,"R",2,"Z",0,"R",2,"R",5,"R",2,"R",3,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",77
117052,"R",1342,"R",671,"R",671,"R",7,"R",5,"R",2,"R",41,"R",30,"R",11,"R",21,"R",15,"R",6,"R",1021,"R",468,"R",553,"R",2,"R",2,"Z",0,"R",219,"R",133,"R",86,"R",25,"R",14,"R",11,"R",6,"R",4,"R",2,"Z",0,"Z",0,"Z",0,"R",17,"R",6,"R",23,"R",0,"R",0,"R",0,"R",17,"R",6,"R",23,"R",1319
117104,"R",154,"R",67,"R",87,"R",1,"R",0,"R",1,"R",6,"R",4,"R",2,"R",7,"R",6,"R",1,"R",52,"R",27,"R",25,"R",1,"R",0,"R",1,"R",62,"R",20,"R",42,"R",9,"R",3,"R",6,"R",13,"R",6,"R",7,"R",3,"R",1,"R",2,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",154
117140,"R",1646,"R",591,"R",1055,"R",6,"R",4,"R",2,"R",113,"R",41,"R",72,"R",85,"R",31,"R",54,"R",827,"R",267,"R",560,"R",2,"R",1,"R",1,"R",417,"R",158,"R",259,"R",53,"R",18,"R",35,"R",53,"R",21,"R",32,"R",90,"R",50,"R",40,"R",7,"A",,"R",7,"R",1,"A",,"R",1,"R",8,"A",,"R",8,"R",1638
117168,"R",151,"R",35,"R",116,"R",0,"R",0,"R",0,"R",25,"R",7,"R",18,"R",1,"R",0,"R",1,"R",27,"R",5,"R",22,"R",1,"R",1,"R",0,"R",80,"R",16,"R",64,"R",10,"R",3,"R",7,"R",1,"R",0,"R",1,"R",6,"R",3,"R",3,"R",0,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",7,"R",144
117195,"R",201,"R",108,"R",93,"R",2,"R",2,"Z",0,"R",9,"R",6,"R",3,"R",12,"R",11,"R",1,"R",83,"R",41,"R",42,"R",1,"Z",0,"R",1,"R",78,"R",41,"R",37,"R",11,"R",5,"R",6,"R",3,"R",2,"R",1,"R",2,"Z",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",201
117238,"R",81,"R",10,"R",71,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",3,"R",12,"R",49,"R",6,"R",43,"R",2,"R",1,"R",1,"R",13,"Z",0,"R",13,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",81
117247,"R",575,"R",246,"R",329,"R",1,"Z",0,"R",1,"R",129,"R",53,"R",76,"R",157,"R",51,"R",106,"R",130,"R",63,"R",67,"R",5,"R",5,"Z",0,"R",79,"R",45,"R",34,"R",35,"R",14,"R",21,"R",17,"R",6,"R",11,"R",22,"R",9,"R",13,"R",18,"R",0,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",18,"R",557
117274,"R",207,"R",143,"R",64,"R",6,"R",4,"R",2,"R",8,"R",7,"R",1,"R",19,"R",17,"R",2,"R",59,"R",48,"R",11,"R",2,"R",2,"Z",0,"R",98,"R",57,"R",41,"R",7,"R",4,"R",3,"R",7,"R",3,"R",4,"R",1,"R",1,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",207
117283,"R",19,"R",10,"R",9,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",9,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",19
117520,"R",156,"R",85,"R",71,"R",0,"R",0,"R",0,"R",32,"R",21,"R",11,"R",9,"R",5,"R",4,"R",13,"R",7,"R",6,"R",4,"R",1,"R",3,"R",74,"R",39,"R",35,"R",15,"R",7,"R",8,"R",7,"R",3,"R",4,"R",2,"R",2,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",156
117557,"R",48,"R",27,"R",21,"R",0,"R",0,"R",0,"R",8,"R",3,"R",5,"R",2,"R",2,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35,"R",20,"R",15,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",48
117575,"R",31,"R",23,"R",8,"R",0,"R",0,"R",0,"R",4,"R",3,"R",1,"R",3,"R",2,"R",1,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",16,"R",12,"R",4,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",31
117627,"R",427,"R",150,"R",277,"R",1,"Z",0,"R",1,"R",67,"R",27,"R",40,"R",37,"R",16,"R",21,"R",203,"R",57,"R",146,"R",2,"R",2,"Z",0,"R",57,"R",21,"R",36,"R",21,"R",12,"R",9,"R",3,"R",1,"R",2,"R",36,"R",14,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",427
117636,"R",1377,"R",461,"R",916,"R",0,"R",0,"R",0,"R",339,"R",124,"R",215,"R",77,"R",24,"R",53,"R",348,"R",90,"R",258,"R",3,"R",2,"R",1,"R",414,"R",153,"R",261,"R",69,"R",28,"R",41,"R",0,"R",0,"R",0,"R",127,"R",40,"R",87,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1377
117645,"R",2667,"R",1101,"R",1566,"R",0,"R",0,"R",0,"R",301,"R",132,"R",169,"R",231,"R",84,"R",147,"R",1547,"R",616,"R",931,"R",16,"R",6,"R",10,"R",410,"R",190,"R",220,"R",150,"R",66,"R",84,"R",4,"R",2,"R",2,"R",8,"R",5,"R",3,"R",45,"R",5,"R",50,"R",0,"R",0,"R",0,"R",45,"R",5,"R",50,"R",2617
117672,"R",398,"R",153,"R",245,"R",1,"Z",0,"R",1,"R",99,"R",45,"R",54,"R",37,"R",10,"R",27,"R",89,"R",31,"R",58,"R",1,"Z",0,"R",1,"R",122,"R",46,"R",76,"R",11,"R",1,"R",10,"R",36,"R",19,"R",17,"R",2,"R",1,"R",1,"R",0,"S",,"S",,"R",3,"S",,"S",,"R",3,"S",,"S",,"S",.
117690,"R",844,"R",312,"R",532,"Z",0,"Z",0,"Z",0,"R",126,"R",54,"R",72,"R",77,"R",23,"R",54,"R",520,"R",182,"R",338,"R",2,"R",2,"Z",0,"R",77,"R",31,"R",46,"R",26,"R",14,"R",12,"R",14,"R",6,"R",8,"R",2,"Z",0,"R",2,"R",3,"S",,"S",,"R",0,"R",0,"R",0,"R",3,"S",,"S",,"S",.
117706,"R",1218,"R",474,"R",744,"Z",0,"Z",0,"Z",0,"R",133,"R",58,"R",75,"R",46,"R",16,"R",30,"R",502,"R",182,"R",320,"R",2,"Z",0,"R",2,"R",412,"R",165,"R",247,"R",51,"R",21,"R",30,"R",60,"R",28,"R",32,"R",12,"R",4,"R",8,"R",6,"S",,"S",,"R",0,"R",0,"R",0,"R",6,"S",,"S",,"S",.
117715,"R",380,"R",91,"R",289,"R",2,"Z",0,"R",2,"R",3,"R",1,"R",2,"R",218,"R",49,"R",169,"R",134,"R",35,"R",99,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5,"R",10,"R",3,"R",7,"R",7,"R",2,"R",5,"R",1,"R",1,"Z",0,"R",0,"S",,"S",,"R",0,"S",,"S",,"R",0,"S",,"S",,"S",.
117724,"R",1347,"R",725,"R",622,"R",2,"R",1,"R",1,"R",46,"R",24,"R",22,"R",180,"R",55,"R",125,"R",984,"R",564,"R",420,"R",1,"R",1,"Z",0,"R",70,"R",45,"R",25,"R",26,"R",17,"R",9,"R",32,"R",15,"R",17,"R",6,"R",3,"R",3,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6,"R",1341
117733,"R",1459,"R",539,"R",920,"R",2,"R",1,"R",1,"R",92,"R",30,"R",62,"R",62,"R",31,"R",31,"R",748,"R",272,"R",476,"R",1,"Z",0,"R",1,"R",458,"R",171,"R",287,"R",39,"R",13,"R",26,"R",49,"R",18,"R",31,"R",8,"R",3,"R",5,"R",7,"R",6,"R",13,"R",0,"R",0,"R",0,"R",7,"R",6,"R",13,"R",1446
117751,"R",416,"R",267,"R",149,"R",2,"R",1,"R",1,"R",23,"R",12,"R",11,"R",7,"R",7,"R",0,"R",37,"R",28,"R",9,"R",1,"Z",0,"R",1,"R",274,"R",177,"R",97,"R",23,"R",9,"R",14,"R",39,"R",26,"R",13,"R",10,"R",7,"R",3,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",416
117788,"R",1353,"R",498,"R",855,"R",3,"R",2,"R",1,"R",188,"R",73,"R",115,"R",110,"R",37,"R",73,"R",659,"R",229,"R",430,"Z",0,"Z",0,"Z",0,"R",270,"R",105,"R",165,"R",29,"R",12,"R",17,"R",44,"R",19,"R",25,"R",50,"R",21,"R",29,"R",12,"S",,"S",,"Z",0,"A",,"Z",0,"R",12,"S",,"S",,"S",.
117803,"R",88,"R",21,"R",67,"R",1,"R",1,"Z",0,"R",22,"R",3,"R",19,"R",5,"Z",0,"R",5,"R",42,"R",13,"R",29,"Z",0,"Z",0,"Z",0,"R",16,"R",3,"R",13,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",88
117867,"R",878,"R",261,"R",617,"R",1,"R",1,"Z",0,"R",28,"R",11,"R",17,"R",21,"R",6,"R",15,"R",690,"R",201,"R",489,"R",1,"Z",0,"R",1,"R",96,"R",29,"R",67,"R",8,"R",5,"R",3,"R",29,"R",7,"R",22,"R",4,"R",1,"R",3,"R",7,"S",,"S",,"R",0,"R",0,"R",0,"R",7,"S",,"S",,"S",.
117894,"R",1209,"R",468,"R",741,"R",1,"Z",0,"R",1,"R",148,"R",83,"R",65,"R",96,"R",28,"R",68,"R",551,"R",181,"R",370,"R",11,"R",4,"R",7,"R",275,"R",122,"R",153,"R",100,"R",39,"R",61,"R",21,"R",8,"R",13,"R",6,"R",3,"R",3,"R",6,"S",,"S",,"R",0,"R",0,"R",0,"R",6,"S",,"S",,"S",.
117946,"R",2732,"R",1135,"R",1597,"R",3,"R",1,"R",2,"R",286,"R",111,"R",175,"R",156,"R",46,"R",110,"R",709,"R",266,"R",443,"R",3,"R",2,"R",1,"R",1091,"R",466,"R",625,"R",173,"R",71,"R",102,"R",5,"R",4,"R",1,"R",306,"R",168,"R",138,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",2732
117955,"R",242,"R",36,"R",206,"R",3,"Z",0,"R",3,"R",3,"R",1,"R",2,"R",1,"Z",0,"R",1,"R",186,"R",31,"R",155,"Z",0,"Z",0,"Z",0,"R",42,"R",3,"R",39,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",0,"S",,"S",,"R",0,"S",,"S",,"R",0,"S",,"S",,"S",.
118134,"R",108,"R",4,"R",104,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",78,"R",3,"R",75,"R",0,"R",0,"R",0,"R",22,"R",0,"R",22,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",1,"R",0,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",108
118143,"R",75,"R",3,"R",72,"R",2,"R",0,"R",2,"R",11,"R",0,"R",11,"R",5,"R",0,"R",5,"R",40,"R",3,"R",37,"R",0,"R",0,"R",0,"R",15,"R",0,"R",15,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",75
118161,"R",102,"R",2,"R",100,"R",2,"R",1,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",31,"R",0,"R",31,"R",0,"R",0,"R",0,"R",67,"R",1,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",102
118198,"R",762,"R",127,"R",635,"R",4,"Z",0,"R",4,"R",89,"R",25,"R",64,"R",99,"R",13,"R",86,"R",283,"R",35,"R",248,"R",9,"R",3,"R",6,"R",187,"R",32,"R",155,"R",49,"R",8,"R",41,"R",42,"R",11,"R",31,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",762
118347,"R",362,"R",129,"R",233,"R",1,"Z",0,"R",1,"R",37,"R",10,"R",27,"R",7,"R",1,"R",6,"R",133,"R",51,"R",82,"R",2,"Z",0,"R",2,"R",139,"R",52,"R",87,"R",26,"R",9,"R",17,"R",7,"R",2,"R",5,"R",10,"R",4,"R",6,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",357
118684,"R",287,"R",76,"R",211,"R",15,"R",6,"R",9,"R",4,"R",1,"R",3,"R",5,"R",3,"R",2,"R",116,"R",30,"R",86,"Z",0,"Z",0,"Z",0,"R",136,"R",34,"R",102,"R",6,"R",1,"R",5,"R",3,"R",1,"R",2,"R",2,"Z",0,"R",2,"R",0,"S",,"S",,"R",0,"A",,"R",0,"R",0,"S",,"S",,"S",.
118693,"R",182,"R",100,"R",82,"R",0,"R",0,"R",0,"R",18,"R",5,"R",13,"R",7,"R",4,"R",3,"R",56,"R",29,"R",27,"R",5,"R",3,"R",2,"R",35,"R",25,"R",10,"R",12,"R",6,"R",6,"R",6,"R",3,"R",3,"R",43,"R",25,"R",18,"R",0,"R",0,"R",0,"Z",0,"A",,"Z",0,"R",0,"R",0,"R",0,"R",182
118718,"R",1597,"R",677,"R",920,"R",5,"R",3,"R",2,"R",117,"R",49,"R",68,"R",41,"R",15,"R",26,"R",1037,"R",432,"R",605,"R",4,"R",2,"R",2,"R",282,"R",122,"R",160,"R",46,"R",18,"R",28,"R",54,"R",27,"R",27,"R",11,"R",9,"R",2,"R",8,"S",,"S",,"R",0,"S",,"S",,"R",8,"S",,"S",,"S",.
118772,"R",598,"R",134,"R",464,"R",1,"Z",0,"R",1,"R",126,"R",24,"R",102,"R",128,"R",40,"R",88,"R",208,"R",41,"R",167,"R",2,"R",1,"R",1,"R",82,"R",19,"R",63,"R",20,"R",1,"R",19,"R",20,"R",6,"R",14,"R",11,"R",2,"R",9,"R",18,"R",0,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",18,"R",580
118912,"R",1724,"R",585,"R",1139,"R",2,"R",1,"R",1,"R",94,"R",41,"R",53,"R",57,"R",20,"R",37,"R",761,"R",240,"R",521,"R",5,"R",1,"R",4,"R",626,"R",211,"R",415,"R",109,"R",46,"R",63,"R",37,"R",13,"R",24,"R",33,"R",12,"R",21,"R",17,"S",,"S",,"R",0,"A",,"R",0,"R",17,"S",,"S",,"S",.
118930,"R",873,"R",368,"R",505,"Z",0,"Z",0,"Z",0,"R",341,"R",140,"R",201,"R",32,"R",16,"R",16,"R",283,"R",110,"R",173,"R",2,"R",1,"R",1,"R",123,"R",61,"R",62,"R",64,"R",31,"R",33,"R",12,"R",6,"R",6,"R",16,"R",3,"R",13,"R",4,"R",5,"R",9,"R",0,"A",,"R",0,"R",4,"R",5,"R",9,"R",864
118958,"R",58,"R",21,"R",37,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",52,"R",20,"R",32,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",0,"S",,"S",,"R",0,"S",,"S",,"R",0,"S",,"S",,"S",.
118976,"R",2081,"R",706,"R",1375,"R",8,"R",4,"R",4,"R",144,"R",60,"R",84,"R",61,"R",21,"R",40,"R",1096,"R",369,"R",727,"R",29,"R",11,"R",18,"R",723,"R",232,"R",491,"R",1,"R",1,"Z",0,"R",16,"R",7,"R",9,"R",3,"R",1,"R",2,"R",16,"R",9,"R",25,"R",0,"R",0,"R",0,"R",16,"R",9,"R",25,"R",2056
118994,"R",240,"R",126,"R",114,"R",4,"R",2,"R",2,"R",9,"R",5,"R",4,"R",77,"R",36,"R",41,"R",105,"R",59,"R",46,"R",5,"R",2,"R",3,"R",16,"R",6,"R",10,"R",8,"R",6,"R",2,"R",12,"R",7,"R",5,"R",4,"R",3,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",240
119058,"R",326,"R",92,"R",234,"R",0,"R",0,"R",0,"R",18,"R",5,"R",13,"R",13,"R",4,"R",9,"R",30,"R",9,"R",21,"R",0,"R",0,"R",0,"R",110,"R",43,"R",67,"R",13,"R",1,"R",12,"R",24,"R",10,"R",14,"R",118,"R",20,"R",98,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",4,"R",0,"R",4,"R",322
119067,"R",728,"R",308,"R",420,"R",4,"R",3,"R",1,"R",34,"R",11,"R",23,"R",25,"R",15,"R",10,"R",335,"R",126,"R",209,"R",5,"R",2,"R",3,"R",232,"R",110,"R",122,"R",59,"R",26,"R",33,"R",27,"R",11,"R",16,"R",7,"R",4,"R",3,"R",17,"R",0,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",17,"R",711
119137,"R",1986,"R",824,"R",1162,"R",3,"R",1,"R",2,"R",168,"R",82,"R",86,"R",33,"R",13,"R",20,"R",722,"R",255,"R",467,"R",3,"R",3,"Z",0,"R",849,"R",388,"R",461,"R",151,"R",56,"R",95,"R",47,"R",22,"R",25,"R",10,"R",4,"R",6,"R",39,"R",0,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",39,"R",1947
119164,"R",3650,"R",1629,"R",2021,"R",6,"R",4,"R",2,"R",722,"R",334,"R",388,"R",113,"R",59,"R",54,"R",2257,"R",956,"R",1301,"R",8,"R",6,"R",2,"R",377,"R",187,"R",190,"R",134,"R",64,"R",70,"R",12,"R",8,"R",4,"R",21,"R",11,"R",10,"R",62,"R",7,"R",69,"R",0,"R",0,"R",0,"R",62,"R",7,"R",69,"R",3581
119173,"R",682,"R",73,"R",609,"Z",0,"Z",0,"Z",0,"R",85,"R",17,"R",68,"R",52,"R",5,"R",47,"R",340,"R",24,"R",316,"R",4,"Z",0,"R",4,"R",106,"R",17,"R",89,"R",8,"R",1,"R",7,"R",81,"R",8,"R",73,"R",6,"R",1,"R",5,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",682
119216,"R",1978,"R",693,"R",1285,"R",11,"R",3,"R",8,"R",154,"R",52,"R",102,"R",84,"R",29,"R",55,"R",1012,"R",316,"R",696,"R",8,"R",4,"R",4,"R",496,"R",199,"R",297,"R",111,"R",47,"R",64,"R",102,"R",43,"R",59,"Z",0,"Z",0,"Z",0,"R",15,"R",14,"R",29,"R",0,"R",0,"R",0,"R",15,"R",14,"R",29,"R",1949
119270,"R",287,"R",223,"R",64,"R",2,"R",2,"R",0,"R",20,"R",15,"R",5,"R",12,"R",10,"R",2,"R",29,"R",27,"R",2,"R",1,"R",1,"R",0,"R",75,"R",66,"R",9,"R",13,"R",10,"R",3,"R",17,"R",11,"R",6,"R",118,"R",81,"R",37,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",287
119331,"R",558,"R",200,"R",358,"R",3,"R",1,"R",2,"R",103,"R",47,"R",56,"R",33,"R",9,"R",24,"R",260,"R",72,"R",188,"R",1,"R",1,"Z",0,"R",120,"R",50,"R",70,"R",25,"R",11,"R",14,"R",12,"R",8,"R",4,"R",1,"R",1,"Z",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",555
119553,"R",889,"R",242,"R",647,"R",9,"R",4,"R",5,"R",89,"R",28,"R",61,"R",96,"R",22,"R",74,"R",231,"R",73,"R",158,"R",7,"R",4,"R",3,"R",261,"R",64,"R",197,"R",124,"R",32,"R",92,"R",72,"R",15,"R",57,"R",0,"R",0,"R",0,"R",13,"S",,"S",,"R",0,"A",,"R",0,"R",13,"S",,"S",,"S",.
119605,"R",5672,"R",1838,"R",3834,"R",12,"R",4,"R",8,"R",450,"R",145,"R",305,"R",540,"R",198,"R",342,"R",1806,"R",527,"R",1279,"R",46,"R",22,"R",24,"R",1995,"R",660,"R",1335,"R",278,"R",99,"R",179,"R",540,"R",180,"R",360,"R",5,"R",3,"R",2,"R",42,"S",,"S",,"R",64,"R",9,"R",73,"R",106,"S",,"S",,"S",.
119678,"R",1945,"R",1515,"R",430,"R",3,"R",2,"R",1,"R",103,"R",80,"R",23,"R",104,"R",66,"R",38,"R",200,"R",154,"R",46,"R",2,"R",2,"Z",0,"R",1351,"R",1058,"R",293,"R",33,"R",22,"R",11,"R",22,"R",14,"R",8,"R",127,"R",117,"R",10,"Z",0,"A",,"Z",0,"R",13,"A",,"R",13,"R",13,"A",,"R",13,"R",1932
119775,"R",94,"R",60,"R",34,"R",1,"R",1,"R",0,"R",11,"R",7,"R",4,"R",2,"R",2,"R",0,"R",22,"R",19,"R",3,"R",0,"R",0,"R",0,"R",39,"R",22,"R",17,"R",1,"R",0,"R",1,"R",5,"R",2,"R",3,"R",13,"R",7,"R",6,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",94
119951,"R",135,"R",8,"R",127,"Z",0,"Z",0,"Z",0,"R",10,"R",1,"R",9,"R",13,"R",2,"R",11,"R",66,"R",3,"R",63,"R",1,"R",0,"R",1,"R",39,"R",2,"R",37,"R",4,"R",0,"R",4,"R",2,"R",0,"R",2,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",135
120069,"R",175,"R",21,"R",154,"R",9,"Z",0,"R",9,"R",20,"R",2,"R",18,"R",9,"R",1,"R",8,"R",21,"R",7,"R",14,"R",3,"R",1,"R",2,"R",17,"Z",0,"R",17,"R",93,"R",10,"R",83,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",175
120078,"R",345,"R",53,"R",292,"R",26,"R",2,"R",24,"R",26,"R",9,"R",17,"R",9,"R",1,"R",8,"R",18,"R",4,"R",14,"R",4,"R",1,"R",3,"R",138,"R",18,"R",120,"R",121,"R",18,"R",103,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",345
120087,"R",111,"R",14,"R",97,"Z",0,"Z",0,"Z",0,"R",11,"R",4,"R",7,"R",8,"R",1,"R",7,"R",71,"R",4,"R",67,"R",1,"Z",0,"R",1,"R",14,"R",3,"R",11,"R",6,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",111
120166,"R",57,"R",20,"R",37,"Z",0,"Z",0,"Z",0,"R",7,"R",5,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",46,"R",14,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57
120184,"R",67,"R",14,"R",53,"R",0,"R",0,"R",0,"R",11,"R",5,"R",6,"R",4,"R",2,"R",2,"R",20,"R",1,"R",19,"R",3,"R",1,"R",2,"R",14,"R",3,"R",11,"R",3,"R",0,"R",3,"R",6,"R",2,"R",4,"R",6,"R",0,"R",6,"R",0,"S",,"S",,"R",0,"S",,"S",,"R",0,"S",,"S",,"S",.
120254,"R",501,"R",216,"R",285,"R",0,"R",0,"R",0,"R",76,"R",30,"R",46,"R",11,"R",4,"R",7,"R",96,"R",47,"R",49,"R",0,"R",0,"R",0,"R",215,"R",91,"R",124,"R",52,"R",21,"R",31,"R",20,"R",9,"R",11,"R",31,"R",14,"R",17,"R",6,"A",,"R",6,"R",0,"A",,"R",0,"R",6,"A",,"R",6,"R",495
120290,"R",628,"R",272,"R",356,"R",1,"R",1,"Z",0,"R",293,"R",126,"R",167,"R",20,"R",5,"R",15,"R",156,"R",72,"R",84,"R",4,"R",3,"R",1,"R",93,"R",34,"R",59,"R",32,"R",17,"R",15,"R",13,"R",3,"R",10,"R",16,"R",11,"R",5,"R",6,"S",,"S",,"R",0,"R",0,"R",0,"R",6,"S",,"S",,"S",.
120342,"R",2358,"R",1126,"R",1232,"R",3,"R",2,"R",1,"R",622,"R",305,"R",317,"R",22,"R",8,"R",14,"R",645,"R",298,"R",347,"R",4,"R",2,"R",2,"R",725,"R",346,"R",379,"R",122,"R",59,"R",63,"R",20,"R",9,"R",11,"R",195,"R",97,"R",98,"R",25,"R",13,"R",38,"R",0,"R",0,"R",0,"R",25,"R",13,"R",38,"R",2320
120403,"R",244,"R",69,"R",175,"Z",0,"Z",0,"Z",0,"R",35,"R",8,"R",27,"R",20,"R",12,"R",8,"R",49,"R",18,"R",31,"Z",0,"Z",0,"Z",0,"R",52,"R",14,"R",38,"R",10,"R",3,"R",7,"R",6,"R",1,"R",5,"R",72,"R",13,"R",59,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",244
