UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN    
171012,"R",27,"R",21,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20,"R",15,"R",5,"R",5,"R",4,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",27
171100,"R",12210,"R",5640,"R",6570,"R",27,"R",11,"R",16,"R",741,"R",355,"R",386,"R",792,"R",291,"R",501,"R",645,"R",266,"R",379,"R",9,"R",4,"R",5,"R",8418,"R",3831,"R",4587,"R",363,"R",153,"R",210,"R",133,"R",77,"R",56,"R",1082,"R",652,"R",430,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",12210
171128,"R",1596,"R",1118,"R",478,"R",3,"R",3,"Z",0,"R",24,"R",14,"R",10,"R",16,"R",11,"R",5,"R",22,"R",14,"R",8,"R",1,"R",1,"Z",0,"R",1268,"R",886,"R",382,"R",47,"R",30,"R",17,"R",26,"R",16,"R",10,"R",189,"R",143,"R",46,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1596
171137,"R",2061,"R",1092,"R",969,"R",6,"R",1,"R",5,"R",188,"R",101,"R",87,"R",138,"R",52,"R",86,"R",104,"R",53,"R",51,"R",1,"R",1,"R",0,"R",1318,"R",713,"R",605,"R",76,"R",38,"R",38,"R",52,"R",29,"R",23,"R",178,"R",104,"R",74,"R",1,"R",2,"R",3,"R",0,"R",0,"R",0,"R",1,"R",2,"R",3,"R",2058
171146,"R",1484,"R",481,"R",1003,"R",19,"R",7,"R",12,"R",42,"R",11,"R",31,"R",149,"R",35,"R",114,"R",84,"R",20,"R",64,"R",3,"R",2,"R",1,"R",1074,"R",356,"R",718,"R",41,"R",13,"R",28,"R",41,"R",21,"R",20,"R",31,"R",16,"R",15,"R",13,"R",0,"R",13,"R",1,"R",0,"R",1,"R",14,"R",0,"R",14,"R",1470
171155,"R",391,"R",136,"R",255,"R",7,"R",2,"R",5,"R",0,"R",0,"R",0,"R",9,"R",7,"R",2,"R",19,"R",8,"R",11,"R",0,"R",0,"R",0,"R",340,"R",112,"R",228,"R",10,"R",4,"R",6,"R",6,"R",3,"R",3,"R",0,"R",0,"R",0,"R",6,"A",,"R",6,"R",0,"A",,"R",0,"R",6,"A",,"R",6,"R",385
171225,"R",371,"R",123,"R",248,"R",3,"R",1,"R",2,"R",4,"R",2,"R",2,"R",10,"R",1,"R",9,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",327,"R",113,"R",214,"R",2,"R",0,"R",2,"R",20,"R",5,"R",15,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",371
171234,"R",228,"R",83,"R",145,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",144,"R",55,"R",89,"R",5,"R",1,"R",4,"R",74,"R",26,"R",48,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",228
171304,"R",599,"R",214,"R",385,"R",5,"R",3,"R",2,"R",9,"R",2,"R",7,"R",29,"R",8,"R",21,"R",39,"R",11,"R",28,"R",0,"R",0,"R",0,"R",477,"R",174,"R",303,"R",18,"R",9,"R",9,"R",21,"R",6,"R",15,"R",1,"R",1,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",599
171395,"R",211,"R",61,"R",150,"R",6,"R",1,"R",5,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",182,"R",53,"R",129,"R",15,"R",5,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",211
171456,"R",1719,"R",678,"R",1041,"R",24,"R",11,"R",13,"R",16,"R",9,"R",7,"R",29,"R",16,"R",13,"R",58,"R",26,"R",32,"R",2,"R",2,"R",0,"R",1490,"R",572,"R",918,"R",75,"R",27,"R",48,"R",5,"R",4,"R",1,"R",20,"R",11,"R",9,"R",0,"R",4,"R",4,"R",0,"R",1,"R",1,"R",0,"R",5,"R",5,"R",1714
171483,"R",638,"R",353,"R",285,"R",6,"Z",0,"R",6,"R",4,"R",2,"R",2,"R",4,"R",2,"R",2,"R",14,"R",7,"R",7,"R",1,"R",1,"Z",0,"R",394,"R",156,"R",238,"R",11,"R",2,"R",9,"R",27,"R",16,"R",11,"R",177,"R",167,"R",10,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",638
171492,"R",821,"R",428,"R",393,"R",1,"R",1,"Z",0,"R",13,"R",9,"R",4,"R",65,"R",35,"R",30,"R",48,"R",27,"R",21,"R",1,"R",1,"Z",0,"R",600,"R",308,"R",292,"R",34,"R",16,"R",18,"R",44,"R",24,"R",20,"R",15,"R",7,"R",8,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",821
171535,"R",1924,"R",845,"R",1079,"R",12,"R",5,"R",7,"R",54,"R",22,"R",32,"R",245,"R",63,"R",182,"R",75,"R",37,"R",38,"R",4,"R",3,"R",1,"R",1211,"R",588,"R",623,"R",63,"R",22,"R",41,"R",89,"R",44,"R",45,"R",171,"R",61,"R",110,"R",49,"A",,"R",49,"R",0,"A",,"R",0,"R",49,"A",,"R",49,"R",1875
171571,"R",4606,"R",1844,"R",2762,"R",10,"R",3,"R",7,"R",270,"R",123,"R",147,"R",260,"R",74,"R",186,"R",190,"R",84,"R",106,"R",3,"R",0,"R",3,"R",3323,"R",1304,"R",2019,"R",107,"R",32,"R",75,"R",192,"R",83,"R",109,"R",251,"R",141,"R",110,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",4604
171599,"R",201,"R",103,"R",98,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",32,"R",18,"R",14,"R",8,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"R",149,"R",80,"R",69,"R",4,"R",2,"R",2,"R",3,"Z",0,"R",3,"R",2,"R",1,"R",1,"R",3,"A",,"R",3,"R",0,"A",,"R",0,"R",3,"A",,"R",3,"R",198
171775,"R",38,"Z",0,"R",38,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6,"R",9,"Z",0,"R",9,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",22,"Z",0,"R",22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",38
171881,"R",33,"R",15,"R",18,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",10,"R",11,"R",1,"Z",0,"R",1,"R",5,"R",3,"R",2,"R",1,"Z",0,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",33
171988,"R",64,"R",3,"R",61,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",8,"R",4,"Z",0,"R",4,"R",0,"Z",0,"R",0,"R",25,"R",2,"R",23,"R",1,"Z",0,"R",1,"R",26,"R",1,"R",25,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",64
171997,"R",69,"R",2,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",2,"R",33,"R",5,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"R",17,"R",1,"Z",0,"R",1,"R",8,"Z",0,"R",8,"R",3,"Z",0,"R",3,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",69
172015,"R",78,"R",3,"R",75,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",3,"R",34,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",21,"Z",0,"R",21,"R",2,"Z",0,"R",2,"R",17,"Z",0,"R",17,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",78
172033,"R",92,"R",49,"R",43,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",14,"R",5,"R",9,"R",0,"R",0,"R",0,"R",63,"R",34,"R",29,"R",0,"R",0,"R",0,"R",6,"R",3,"R",3,"R",8,"R",7,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",92
172051,"R",1548,"R",487,"R",1061,"R",4,"R",1,"R",3,"R",9,"R",4,"R",5,"R",62,"R",22,"R",40,"R",68,"R",26,"R",42,"R",0,"R",0,"R",0,"R",1232,"R",348,"R",884,"R",51,"R",14,"R",37,"R",50,"R",24,"R",26,"R",72,"R",48,"R",24,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1548
172200,"R",1207,"R",452,"R",755,"R",9,"R",5,"R",4,"R",48,"R",17,"R",31,"R",123,"R",28,"R",95,"R",55,"R",18,"R",37,"R",2,"R",1,"R",1,"R",809,"R",322,"R",487,"R",46,"R",15,"R",31,"R",77,"R",32,"R",45,"R",38,"R",14,"R",24,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1207
172264,"R",638,"R",242,"R",396,"R",3,"R",1,"R",2,"R",11,"R",3,"R",8,"R",73,"R",35,"R",38,"R",36,"R",11,"R",25,"R",0,"R",0,"R",0,"R",403,"R",146,"R",257,"R",11,"R",5,"R",6,"R",87,"R",33,"R",54,"R",14,"R",8,"R",6,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",638
172291,"R",670,"R",227,"R",443,"R",7,"R",4,"R",3,"R",3,"R",1,"R",2,"R",11,"R",3,"R",8,"R",17,"R",6,"R",11,"R",0,"R",0,"R",0,"R",578,"R",193,"R",385,"R",10,"R",3,"R",7,"R",44,"R",17,"R",27,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",670
172307,"R",298,"R",114,"R",184,"R",3,"R",1,"R",2,"R",8,"R",5,"R",3,"R",21,"R",9,"R",12,"R",15,"R",7,"R",8,"R",0,"R",0,"R",0,"R",217,"R",77,"R",140,"R",9,"R",3,"R",6,"R",24,"R",12,"R",12,"R",1,"R",0,"R",1,"R",8,"R",0,"R",8,"R",0,"A",,"R",0,"R",8,"R",0,"R",8,"R",290
172334,"R",962,"R",174,"R",788,"R",1,"R",1,"R",0,"R",16,"R",2,"R",14,"R",125,"R",24,"R",101,"R",17,"R",3,"R",14,"R",1,"R",0,"R",1,"R",713,"R",128,"R",585,"R",25,"R",2,"R",23,"R",58,"R",12,"R",46,"R",6,"R",2,"R",4,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",962
172422,"R",132,"R",100,"R",32,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",14,"R",13,"R",1,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"R",108,"R",82,"R",26,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",132
172440,"R",85,"R",33,"R",52,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",2,"R",2,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",52,"R",19,"R",33,"R",3,"R",1,"R",2,"R",25,"R",9,"R",16,"R",1,"R",1,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",85
172477,"R",296,"R",107,"R",189,"R",2,"R",1,"R",1,"R",9,"R",6,"R",3,"R",79,"R",19,"R",60,"R",13,"R",3,"R",10,"R",0,"R",0,"R",0,"R",137,"R",53,"R",84,"R",29,"R",10,"R",19,"R",20,"R",10,"R",10,"R",7,"R",5,"R",2,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",296
172495,"R",44,"R",2,"R",42,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",31,"R",0,"R",31,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",44
172608,"R",620,"R",315,"R",305,"R",1,"R",1,"R",0,"R",29,"R",12,"R",17,"R",43,"R",19,"R",24,"R",20,"R",8,"R",12,"R",2,"R",2,"R",0,"R",481,"R",256,"R",225,"R",12,"R",6,"R",6,"R",9,"R",2,"R",7,"R",23,"R",9,"R",14,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",620
172617,"R",2717,"R",1155,"R",1562,"R",10,"R",2,"R",8,"R",98,"R",33,"R",65,"R",320,"R",108,"R",212,"R",190,"R",67,"R",123,"R",1,"R",0,"R",1,"R",1867,"R",864,"R",1003,"R",141,"R",50,"R",91,"R",44,"R",16,"R",28,"R",46,"R",15,"R",31,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",2717
172635,"R",1553,"R",545,"R",1008,"R",3,"R",0,"R",3,"R",14,"R",5,"R",9,"R",1046,"R",357,"R",689,"R",38,"R",15,"R",23,"R",6,"R",1,"R",5,"R",310,"R",111,"R",199,"R",79,"R",21,"R",58,"R",57,"R",35,"R",22,"R",0,"R",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",1553
172644,"R",6587,"R",2629,"R",3958,"R",22,"R",9,"R",13,"R",667,"R",273,"R",394,"R",852,"R",242,"R",610,"R",279,"R",106,"R",173,"R",4,"R",2,"R",2,"R",4082,"R",1702,"R",2380,"R",216,"R",74,"R",142,"R",154,"R",70,"R",84,"R",311,"R",151,"R",160,"R",2,"A",,"R",2,"R",1,"A",,"R",1,"R",3,"A",,"R",3,"R",6584
172671,"R",179,"R",61,"R",118,"R",2,"Z",0,"R",2,"R",4,"R",1,"R",3,"R",1,"Z",0,"R",1,"R",19,"R",6,"R",13,"Z",0,"Z",0,"Z",0,"R",145,"R",50,"R",95,"R",5,"R",3,"R",2,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",179
172680,"R",34,"R",3,"R",31,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",29,"R",2,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",34
172699,"R",4813,"R",2076,"R",2737,"R",15,"R",5,"R",10,"R",111,"R",35,"R",76,"R",425,"R",151,"R",274,"R",320,"R",136,"R",184,"R",3,"R",2,"R",1,"R",3201,"R",1381,"R",1820,"R",120,"R",52,"R",68,"R",69,"R",33,"R",36,"R",549,"R",281,"R",268,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",4813
172705,"R",97,"R",64,"R",33,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",26,"R",15,"R",11,"R",0,"R",0,"R",0,"R",37,"R",20,"R",17,"R",1,"R",0,"R",1,"R",11,"R",10,"R",1,"R",19,"R",16,"R",3,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",97
172866,"R",23,"R",21,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",20,"R",19,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",23
172918,"R",633,"R",349,"R",284,"R",3,"R",2,"R",1,"R",6,"R",2,"R",4,"R",7,"R",3,"R",4,"R",27,"R",19,"R",8,"R",0,"R",0,"R",0,"R",568,"R",313,"R",255,"R",13,"R",6,"R",7,"R",9,"R",4,"R",5,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"Z",0,"A",,"Z",0,"R",4,"R",0,"R",4,"R",629
172954,"R",815,"R",396,"R",419,"R",5,"R",2,"R",3,"R",28,"R",12,"R",16,"R",69,"R",28,"R",41,"R",48,"R",22,"R",26,"R",0,"R",0,"R",0,"R",598,"R",307,"R",291,"R",37,"R",13,"R",24,"R",28,"R",11,"R",17,"R",2,"R",1,"R",1,"R",17,"R",0,"R",17,"Z",0,"A",,"Z",0,"R",17,"R",0,"R",17,"R",798
172963,"R",1091,"R",345,"R",746,"R",2,"R",1,"R",1,"R",64,"R",27,"R",37,"R",75,"R",31,"R",44,"R",61,"R",13,"R",48,"R",2,"R",2,"R",0,"R",826,"R",252,"R",574,"R",40,"R",11,"R",29,"R",14,"R",5,"R",9,"R",7,"R",3,"R",4,"R",1,"R",0,"R",1,"Z",0,"A",,"Z",0,"R",1,"R",0,"R",1,"R",1090
173045,"R",850,"R",305,"R",545,"R",13,"R",6,"R",7,"R",84,"R",23,"R",61,"R",136,"R",49,"R",87,"R",70,"R",27,"R",43,"R",0,"R",0,"R",0,"R",460,"R",172,"R",288,"R",37,"R",8,"R",29,"R",31,"R",13,"R",18,"R",19,"R",7,"R",12,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",850
173063,"R",544,"R",229,"R",315,"R",1,"R",1,"R",0,"R",30,"R",17,"R",13,"R",32,"R",16,"R",16,"R",72,"R",25,"R",47,"R",1,"R",0,"R",1,"R",388,"R",162,"R",226,"R",15,"R",5,"R",10,"R",4,"R",3,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"Z",0,"A",,"Z",0,"R",0,"R",0,"R",0,"R",544
173115,"R",191,"R",53,"R",138,"R",7,"R",0,"R",7,"R",6,"R",0,"R",6,"R",2,"R",1,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",162,"R",47,"R",115,"R",13,"R",5,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"A",,"Z",0,"R",0,"R",0,"R",0,"R",191
173124,"R",1076,"R",427,"R",649,"R",30,"R",11,"R",19,"R",13,"R",3,"R",10,"R",37,"R",25,"R",12,"R",23,"R",8,"R",15,"R",2,"R",0,"R",2,"R",909,"R",349,"R",560,"R",37,"R",17,"R",20,"R",10,"R",6,"R",4,"R",15,"R",8,"R",7,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1075
173142,"R",137,"R",63,"R",74,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",3,"R",3,"R",0,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",104,"R",45,"R",59,"R",3,"R",0,"R",3,"Z",0,"Z",0,"Z",0,"R",20,"R",12,"R",8,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",137
173160,"R",1058,"R",331,"R",727,"R",3,"R",1,"R",2,"R",49,"R",16,"R",33,"R",58,"R",24,"R",34,"R",42,"R",16,"R",26,"R",2,"R",1,"R",1,"R",810,"R",250,"R",560,"R",32,"R",10,"R",22,"R",49,"R",10,"R",39,"R",13,"R",3,"R",10,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1058
173203,"R",742,"R",352,"R",390,"R",4,"R",2,"R",2,"R",8,"R",4,"R",4,"R",18,"R",9,"R",9,"R",20,"R",6,"R",14,"R",0,"R",0,"R",0,"R",662,"R",316,"R",346,"R",21,"R",8,"R",13,"R",8,"R",6,"R",2,"R",1,"R",1,"R",0,"R",4,"R",4,"R",8,"Z",0,"A",,"Z",0,"R",4,"R",4,"R",8,"R",734
173258,"R",483,"R",233,"R",250,"R",1,"R",0,"R",1,"R",55,"R",22,"R",33,"R",20,"R",9,"R",11,"R",46,"R",23,"R",23,"R",0,"R",0,"R",0,"R",273,"R",140,"R",133,"R",36,"R",18,"R",18,"R",1,"R",0,"R",1,"R",51,"R",21,"R",30,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",483
173300,"R",388,"R",134,"R",254,"R",2,"R",0,"R",2,"R",8,"R",1,"R",7,"R",12,"R",8,"R",4,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",331,"R",111,"R",220,"R",5,"R",3,"R",2,"R",14,"R",6,"R",8,"R",12,"R",4,"R",8,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",388
173328,"R",1872,"R",615,"R",1257,"R",5,"R",1,"R",4,"R",117,"R",38,"R",79,"R",156,"R",77,"R",79,"R",80,"R",21,"R",59,"R",5,"R",1,"R",4,"R",1318,"R",408,"R",910,"R",74,"R",21,"R",53,"R",60,"R",17,"R",43,"R",57,"R",31,"R",26,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1872
173416,"R",762,"R",409,"R",353,"R",5,"R",3,"R",2,"R",37,"R",22,"R",15,"R",65,"R",21,"R",44,"R",68,"R",31,"R",37,"R",0,"R",0,"R",0,"R",527,"R",292,"R",235,"R",29,"R",17,"R",12,"R",29,"R",22,"R",7,"R",2,"R",1,"R",1,"R",18,"R",0,"R",18,"Z",0,"A",,"Z",0,"R",18,"R",0,"R",18,"R",744
173452,"R",235,"R",119,"R",116,"R",0,"R",0,"R",0,"R",4,"R",3,"R",1,"R",1,"R",1,"R",0,"R",3,"R",2,"R",1,"R",1,"R",0,"R",1,"R",222,"R",110,"R",112,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",235
173461,"R",924,"R",368,"R",556,"R",5,"R",2,"R",3,"R",11,"R",7,"R",4,"R",20,"R",13,"R",7,"R",48,"R",29,"R",19,"R",0,"R",0,"R",0,"R",780,"R",293,"R",487,"R",34,"R",11,"R",23,"R",15,"R",7,"R",8,"R",11,"R",6,"R",5,"R",5,"R",1,"R",6,"Z",0,"A",,"Z",0,"R",5,"R",1,"R",6,"R",918
173470,"R",11,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",11
173559,"R",987,"R",410,"R",577,"R",15,"R",5,"R",10,"R",11,"R",4,"R",7,"R",72,"R",35,"R",37,"R",44,"R",12,"R",32,"R",0,"R",0,"R",0,"R",794,"R",331,"R",463,"R",40,"R",17,"R",23,"R",4,"R",2,"R",2,"R",7,"R",4,"R",3,"R",0,"R",0,"R",0,"Z",0,"A",,"Z",0,"R",0,"R",0,"R",0,"R",987
173638,"R",646,"R",249,"R",397,"R",9,"R",4,"R",5,"R",22,"R",10,"R",12,"R",53,"R",22,"R",31,"R",68,"R",28,"R",40,"R",0,"R",0,"R",0,"R",441,"R",168,"R",273,"R",21,"R",9,"R",12,"R",24,"R",7,"R",17,"R",8,"R",1,"R",7,"R",9,"R",0,"R",9,"Z",0,"A",,"Z",0,"R",9,"R",0,"R",9,"R",637
173647,"R",555,"R",211,"R",344,"R",2,"R",2,"Z",0,"R",37,"R",17,"R",20,"R",24,"R",9,"R",15,"R",30,"R",11,"R",19,"R",1,"R",1,"Z",0,"R",423,"R",159,"R",264,"R",15,"R",5,"R",10,"R",4,"R",1,"R",3,"R",19,"R",6,"R",13,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",555
173665,"R",961,"R",280,"R",681,"R",1,"R",0,"R",1,"R",60,"R",19,"R",41,"R",78,"R",25,"R",53,"R",71,"R",22,"R",49,"R",0,"R",0,"R",0,"R",666,"R",195,"R",471,"R",40,"R",7,"R",33,"R",39,"R",11,"R",28,"R",6,"R",1,"R",5,"R",6,"R",0,"R",6,"R",1,"R",0,"R",1,"R",7,"R",0,"R",7,"R",954
173683,"R",73,"R",26,"R",47,"R",2,"Z",0,"R",2,"R",1,"Z",0,"R",1,"R",3,"Z",0,"R",3,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",61,"R",22,"R",39,"R",2,"R",1,"R",1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",73
173708,"R",1100,"R",746,"R",354,"R",2,"R",1,"R",1,"R",145,"R",102,"R",43,"R",168,"R",111,"R",57,"R",82,"R",48,"R",34,"R",0,"R",0,"R",0,"R",638,"R",444,"R",194,"R",53,"R",34,"R",19,"R",7,"R",4,"R",3,"R",5,"R",2,"R",3,"R",9,"R",0,"R",9,"Z",0,"A",,"Z",0,"R",9,"R",0,"R",9,"R",1091
